id,low,high,open,close,amount,quantity,buytakeramount,buytakerquantity,tradecount,ts,weightedaverage,interval_type,starttime,closetime,dt_create_utc,ts_create_utc,ts_insert_utc,year,month,day,hour
BTC_USDT,44936.75,44989.87,44937.32,44989.87,100004.31,2.223632,38262.79,0.850827,79,0,44973.42,MINUTE_1,1704240000,1704240059,2024-01-03,2024-01-03 00:00:59.999,2024-01-09 01:44:20.000,2024,1,3,0
BTC_USDT,44985.68,44999.91,44989.86,44987.46,88010.31,1.956133,53751.54,1.194704,71,0,44991.98,MINUTE_1,1704240060,1704240119,2024-01-03,2024-01-03 00:01:59.999,2024-01-09 01:44:20.000,2024,1,3,0
BTC_USDT,44986.01,44999.97,44986.01,44999.96,92565.61,2.05721,51372.26,1.141713,63,0,44995.7,MINUTE_1,1704240120,1704240179,2024-01-03,2024-01-03 00:02:59.999,2024-01-09 01:44:20.000,2024,1,3,0
BTC_USDT,44999.95,45009.21,44999.95,45009.13,49221.49,1.093651,17435.81,0.387415,40,0,45006.58,MINUTE_1,1704240180,1704240239,2024-01-03,2024-01-03 00:03:59.999,2024-01-09 01:44:20.000,2024,1,3,0
BTC_USDT,44954.2,45016.72,45016.7,44967.42,60589.78,1.34666,18939.56,0.421018,50,0,44992.65,MINUTE_1,1704240240,1704240299,2024-01-03,2024-01-03 00:04:59.999,2024-01-09 01:44:20.000,2024,1,3,0
BTC_USDT,44950.13,44986.31,44971.24,44981.68,100593.07,2.236829,53687.82,1.193811,78,0,44971.28,MINUTE_1,1704240300,1704240359,2024-01-03,2024-01-03 00:05:59.999,2024-01-09 01:44:20.000,2024,1,3,0
BTC_USDT,44954.5,44998.98,44979.07,44983.96,84650.3,1.882161,44792.41,0.995971,61,0,44975.06,MINUTE_1,1704240360,1704240419,2024-01-03,2024-01-03 00:06:59.999,2024-01-09 01:44:20.000,2024,1,3,0
BTC_USDT,44984.52,45036.31,44984.52,45030.83,100416.95,2.230332,60416.24,1.341855,77,0,45023.32,MINUTE_1,1704240420,1704240479,2024-01-03,2024-01-03 00:07:59.999,2024-01-09 01:44:20.000,2024,1,3,0
BTC_USDT,45001.73,45036.93,45030.29,45003.39,85647.18,1.902626,38714.62,0.859993,63,0,45015.25,MINUTE_1,1704240480,1704240539,2024-01-03,2024-01-03 00:08:59.999,2024-01-09 01:44:20.000,2024,1,3,0
BTC_USDT,44981.25,45036.49,45017.11,45016.59,105926,2.35356,52674.28,1.170356,79,0,45006.71,MINUTE_1,1704240540,1704240599,2024-01-03,2024-01-03 00:09:59.999,2024-01-09 01:44:20.000,2024,1,3,0
